"APPENDIX A
1732,NI,NI,Singing Hoosiers,MLS,"Appro
x. 48",Munst er,IN,"Friday, April 11,
1997","Memorial Recreation & Education Foundation, INc.","2
hours",Regular Concert,NI,NI,FALSE,8 00pm,"Center for Visual & Performi
ng Arts"
1733,NI,NI,Singing Hoosiers,MLS,"Appro
x. 48","Ft. Wayn
e",IN,"Saturday, April 12, 1997",IU Alumni Association,"2
hours",Regular Concert,NI,NI,FALSE,4 00pm,"IUPUI-
Ft. Wayne"
1734,NI,NI,"Singing
Hoosiers",MLS,"Appro
x. 48","Bloom
ington",IN,"Monday, April
14, 1997","Conference s
Bureau",1 hour,"Regular
Concert",NI,NI,FALSE,7 00pm,"IMU-
Alumni Hall"
1735,NI,NI,Singing Hoosiers,MLS,"Appro
x. 48",Bloom ington,IN,"Tuesday, April 29, 1997",IU School of Music,"15
minut es",Dedication Ceremony,NI,NI,FALSE,2 00pm,School of Music Plaza
1736,NI,NI,"Singing
Hoosiers",MLS,"Appro
x. 15","Bloom
ington",IN,"Thursday, June
12, 1997","IU Alumni
Association","30
minut es","Dr. Wells
Birthday Celebration",NI,NI,FALSE,6 30pm,"Hoosier
Room"
1737,NI,NI,Singing Hoosiers,MLS,"Appro
x. 15",Bloom ington,IN,"Saturday, June 14, 1997",IU Alumni Association,"30
minut es",IU Alumni Barbecue,NI,NI,FALSE,12 00pm,"Virgil T. DeVault
Alumni Center"
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
1738,NI,NI,"Singing
Hoosiers",MLS,"Appro
x. 15","Bloom
ington",IN,"Saturday, July
05, 1997","Conference
Bureau","30
minut es","Waldron
University Graduation",NI,NI,FALSE,10 00am,"IU
Auditori um"
1939,NI,NI,Singing Hoosiers,MLS,Full Group,Bloom ington,IN,"Saturday, September 06,
1997",NI,"10
minut es",IU Soccer Classic,NI,NI,FALSE,NI,Armstro ng Stadium
1940,NI,NI,Singing Hoosiers,MLS,Full Group,Bloom ington,IN,"Sunday, September 07,
1997",NI,"10
minut es",IU Soccer Classic,NI,NI,FALSE,NI,"Armstro
ng Stadium"
1739,NI,NI,Singing Hoosiers,MLS,"Appro
x. 15",Bloom ington,IN,"Friday, September 19,
1997",School of Dentistry,"30
minut es",Varsity Show,NI,NI,FALSE,7 30pm,"IMU-
Alumni Hall"
1740,NI,NI,Singing Hoosiers,MLS,"Appro
x. 48",Frankf ort,IN,"Saturday, September 27,
1997",Frankfort Public Library,"2
hours",Regular Concert,NI,NI,FALSE,8 00pm,"Frankfor t Public Library Auditori
um"
1741,NI,NI,Singing Hoosiers,MLS,"Appro
x. 48",Middl etown,OH,"Friday, October 03, 1997",Middfest International,"2
hours",Regular Concert,NI,NI,FALSE,8 30pm,"Middfest
-
Outdoor s"
1743,NI,NI,Singing Hoosiers,MLS,"Appro
x. 15",Bloom ington,IN,"Saturday, October 04, 1997",Alpha Chi Omega,"30
minut es",Varsity Show,NI,NI,FALSE,7 30pm,"IMU-
Frangipa ni Room"
1742,NI,NI,"Singing
Hoosiers",MLS,"Appro
x. 65","Bloom
ington",IN,"Saturday,
October 04, 1997",IU Varsity Club,"20
minut es","Homecoming
Pep Rally",NI,NI,FALSE,9 45am,"Mellanc
amp Pavillion"
1744,NI,NI,Singing Hoosiers,MLS,"Appro
x. 15",Nashv ille,IN,"Friday, October 10, 1997",IUPUI Medical Conference,"30
minut es",Varsity Show,NI,NI,FALSE,7 45pm,"Brown
County Inn"
1745,NI,NI,"Singing
Hoosiers",MLS,"Appro
x. 48","Indian
apolis",IN,"Friday, October
24, 1997","Scottish Rite
Cathedral","2
hours",Regular Show,NI,NI,FALSE,7 30pm,"Scottish
Rite Cathedra l"
1746,NI,NI,"Singing
Hoosiers",MLS,"Appro
x. 48","Bloom
ington",IN,"Saturday,
October 25, 1997","Indiana
University","20
minut es","Endowment
Campaign Kickoff",NI,NI,FALSE,9 00pm,"Wright
Quadran gle"
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
1747,NI,NI,"Singing
Hoosiers",MLS,"Appro
x. 48","Bloom
ington",IL,"Friday, October
31, 1997","IU Alumni
Association","2
hours",Iowa Tour,NI,NI,FALSE,7 30pm,"St.
John s Lutheran
Church"
1748,NI,NI,"Singing
Hoosiers",MLS,"Appro
x. 48","Des
Moine s",IA,"Saturday,
November 01,
1997","IU Alumni
Association","2
hours",Iowa Tour,NI,NI,FALSE,7 30pm,"Rooseve
lt HS"
1749,NI,NI,Singing Hoosiers,MLS,"Appro
x. 48",Cedar Rapids,IA,"Sunday, November 02,
1997",IU Alumni Association,"2
hours",Iowa Tour,NI,NI,FALSE,2 00pm,Jefferso n HS
1750,NI,NI,"Singing
Hoosiers",MLS,"Appro
x. 48","Bloom
ington",IN,"Friday,
November 14,
1997","School of Public
& Environmental Affairs","30
minut es","After-Dinner
Entertainment",NI,NI,FALSE,"30
Minutes","IMU-
Alumni Hall"
1751,NI,NI,Singing Hoosiers,MLS,"Appro
x. 48",Indian apolis,IN,"Sunday, November 16,
1997",International Jewish Federation,"30
minut es",Convention Entertainment,NI,NI,FALSE,7 30pm,"Indianap olis Convent ion
Center"
1752,NI,NI,Singing Hoosiers,MLS,"Appro
x. 65",Bloom ington,IN,"Saturday, November 22,
1997",IU Alumni Association,"30
minut es","IU-PU Pep
Rally",NI,NI,FALSE,11 30am,"Mellanc amp
Pavillion"
1753,NI,NI,Singing Hoosiers,MLS,full group,Bloom inton,IN,"Wednesday, December 03,
1997",NI,"2
hours",Chimes of Christmas,NI,NI,FALSE,7 30pm,"IU
Auditori um"
1754,NI,NI,"Singing
Hoosiers",MLS,"Appro
x. 48","Indian
apolis",IN,"Saturday,
December 06,
1997","IU Alumni
Association","30
minut es","IU-UK Pep
Rally",NI,NI,FALSE,1 45pm,"Indinapo
lis Convent ion
Center"
1755,NI,NI,Singing Hoosiers,MLS,"Appro
x. 48","Michi
gan City",IN,"Sunday, January 18, 1998",Sinai Forum,"2
hours",Regular Concert,NI,NI,FALSE,7 30pm,"Sinai
Auditori um"
1756,NI,NI,Singing Hoosiers,MLS,"Appro
x. 48",Colum bus,IN,"Friday, January 23, 1998",Columbus Arts Council,"2
hours",Regular Concert,NI,NI,FALSE,7 30pm,Commo ns Mall
1757,NI,NI,"Singing
Hoosiers",MLS,20,"Brade
nton",FL,"Sunday, February
08, 1998","IU Alumni
Association",1 hour,"Annual
Alumni Tour",NI,NI,FALSE,3 00pm,"Palma
Sola Bay Baptist
Church"
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
1758,NI,NI,"Singing
Hoosiers",MLS,20,"Ft.
Myers",FL,"Monday,
February 09,
1998","IU Alumni
Association",1 hour,"Annual
Alumni Tour",NI,NI,FALSE,6 00pm,"The
Vines Country
Club"
1759,NI,NI,"Singing
Hoosiers",MLS,20,"Orland
o",FL,"Tuesday,
February 10,
1998","IU Alumni
Association",1 hour,"Annual
Alumni Tour",NI,NI,FALSE,6 30pm,"Rolling
Hills
Golf Club"
1760,NI,NI,Singing Hoosiers,MLS,"Appro
x. 48",Cincin nati,OH,"Sunday, February 22, 1998",St. Barnabus Church,"2
hours",Regular Concert,NI,NI,FALSE,7 00pm,"St. Barnabu
s Church"
1761,NI,NI,"Singing
Hoosiers",MLS,"full
group","Cincin
nati",OH,"Thursday, March
05, 1998","Cincinnati Pops
Orchestra","2
hours","Recording
Rehearsal",NI,NI,FALSE,1 00pm,"Music
Hall"
1762,NI,NI,Singing Hoosiers,MLS,full group,Cincin nati,OH,"Friday, March 06, 1998",Cincinnati Pops Orchestra,"2
hours",Animated Classics Concert,NI,NI,FALSE,8 00pm,Music Hall
1763,NI,NI,Singing Hoosiers,MLS,full group,Cincin nati,OH,"Saturday, March 07, 1998",Cincinnati Pops Orchestra,"2
hours","Animated
Classics Recording",NI,NI,FALSE,11 00am,Music Hall
1764,NI,NI,Singing Hoosiers,MLS,full group,Cincin nati,OH,"Saturday, March 07, 1998",Cincinnati Pops Orchestra,"2
hours",Animated Classics Concert,NI,NI,FALSE,8 00pm,Music Hall
1765,NI,NI,Singing Hoosiers,MLS,full group,Cincin nati,OH,"Sunday, March 08, 1998",Cincinnati Pops Orchestra,"2
hours","Animated
Classics Recording",NI,NI,FALSE,2 00pm,Music Hall
1766,NI,NI,Singing Hoosiers,MLS,full group,Cincin nati,OH,"Sunday, March 08, 1998",Cincinnati Pops Orchestra,"2
hours","Animated
Classics Concert",NI,NI,FALSE,8 00pm,Music Hall
1767,NI,NI,Singing Hoosiers,MLS,full group,Bloom ington,IN,"Saturday, April 04, 1998",NI,"2
hours","48th Annual Spring
Concert",NI,NI,FALSE,8 00pm,"Musical Arts
Center"
1768,NI,NI,Singing Hoosiers,MLS,"Appro
x. 48",Indian apolis,IN,"Monday, April 06, 1998",Murat Theater,"2
hours",Regular Concert,"$3,3 00.0
0",Includes Dinner,FALSE,8 00pm,"Murat Temple
Theater"
1941,NI,NI,Singing Hoosiers,MLS,Full Group,Bloom ington,IN,"Friday, September 04,
1998",NI,"10
minut es",Soccer Classic,NI,NI,FALSE,NI,"Armstro ng
Stadium"
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
1942,NI,NI,"Singing
Hoosiers",MLS,"Full
Group","Bloom
ington",IN,"Saturday,
September 05,
1998",NI,"10
minut es","Soccer
Classic",NI,NI,FALSE,NI,"Armstro
ng Stadium"
1926,7301,Musical Attractio ns,Singing Hoosiers,MLS,40,Terre Haute,IN,"Saturday, September 19,
1998",Rose Hulman Institute of Technology,"1.5
hours",Evening Concert,"$2,0 00.0
0",NI,TRUE,7 30 pm,"Moench Auditori um-Rose
Hulman"
1927,NI,Alumni Associati on,Singing Hoosiers,MLS,40,Fort Wayn e,IN,"Sunday, September 27,
1998",Alumni Association,1 hour,Concert,NI,NI,FALSE,4 30 pm,"Memori al Coliseu
m"
1919,7431,Musical Attractio ns,Singing Hoosiers,MLS,50,Bloom ington,IN,"Thursday, October 01, 1998",School of Public & Environmental Affairs,"30
minut es",After Dinner Show,$80 0.00,NI,TRUE,8 30 pm,"Indiana Universi ty Art Museum
-
Mezzani ne"
1930,NI,NI,Singing Hoosiers,MLS,Full Group,Bloom ington,IN,"Saturday, October 17, 1998",Alumni Association,"30
minut es","IU
Homecoming Show",NI,NI,FALSE,Morning,NI
1943,NI,NI,Singing Hoosiers,MLS,Full Group,Bloom ington,IN,"Friday, October 23, 1998",IU School of Music,"2
hours",Carmen Opera - Chorus,NI,NI,FALSE,8 00 pm,Musical Arts Center
1944,NI,NI,Singing Hoosiers,MLS,Full Group,Bloom ington,IN,"Saturday, October 24, 1998",IU School of Music,"2
hours","Carmen Opera -
Chorus",NI,NI,FALSE,8 00 pm,"Musical
Arts Center"
1945,NI,NI,"Singing
Hoosiers",MLS,"Full
Group","Bloom
ington",IN,"Friday, October
30, 1998","IU School of
Music","2
hours","Carmen
Opera - Chorus",NI,NI,FALSE,8 00 pm,"Musical
Arts Center"
1946,NI,NI,Singing Hoosiers,MLS,Full Group,Bloom ington,IN,"Saturday, October 31, 1998",IU School of Music,"2
hours",Carmen Opera - Chorus,NI,NI,FALSE,8 00 pm,Musical Arts Center
1928,NI,NI,"Singing
Hoosiers",MLS,NI,"Indian
apolis",IN,"Saturday,
November 07,
1998",NI,"1.5
hours",NI,NI,NI,FALSE,7 30 pm,"Scottish
Rite"
1920,NI,"Alumni
Associati on",Singing Hoosiers,MLS,50,Ander son,IN,"Friday, November 13,
1998",Alumni Association,"1.5
hours",Evening Concert,NI,NI,FALSE,7 30 pm,"Paramou
nt Theatre"
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
1921,7451,"Musical
Attractio ns","Singing
Hoosiers",MLS,"Appro
x. 40","Indian
apolis",IN,"Saturday,
November 21,
1998",Design Group,NI,"Indy Racing
League 1998 Awards
Ceremony","$3,0
00.0
0","Lunch and
Dinner",TRUE,8 00 pm,"Murate
Theatre"
1938,NI,NI,"Singing
Hoosiers",MLS,"Full
Group","Bloom
ington",IN,"Thursday,
December 10,
1998",School of Music,"2
hours","Chimes of
Christmas",NI,NI,FALSE,8 00 pm,"Musical
Arts Center"
1931,NI,NI,Varsity Singers,MLS,14,Indian apolis,IN,"Tuesday, December 15,
1998",Columbia Club,"30
minut es per
show",NI,NI,NI,FALSE,4 30 pm & 7 30 pm,The Columbi a Club
1932,NI,NI,Singing Hoosiers,MLS,NI,Chica go,IL,"Friday, January 15, 1999",NI,"2
hours",Evening Concert,NI,NI,FALSE,8 00 pm,"Ford Center for the Performi
ng Arts"
1933,NI,NI,Singing Hoosiers,MLS,NI,Crete,IL,"Saturday, January 16, 1999",NI,"40
minut es",Show Choir Clinic Evening Concert,NI,Lunch and Dinner,FALSE,6 30 pm,Crete- Monee High School
1934,NI,Alumni Associati on,Singing Hoosiers,MLS,NI,Northf ield,IL,"Sunday, January 17, 1999",Alumni Club of Chicago,"1.5
hours",Concert,NI,NI,FALSE,3 00 pm,"Christia n Heritage Academ y Auditori
um"
1935,NI,NI,Singing Hoosiers,MLS,40,Green wood,IN,"Wednesday, January 27, 1999",NI,"1.5
hours",Concert,NI,NI,FALSE,7 30 pm,Center Grove High School
1936,NI,Alumni Associati on,Singing Hoosiers,MLS,45,Jasper,IN,"Thursday, February 18,
1999",Alumni Club of Southwest,"1.25
hours",Concert,NI,NI,FALSE,7 00 pm,"Jasper Civic Auditori
um"
1937,NI,Alumni Associati on,Singing Hoosiers,MLS,37,Michi gan City,IN,"Saturday, February 27,
1999",Alumni Association,"1.5
hours",Concert,NI,NI,FALSE,7 00 pm,"Michiga n City High
School"
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
1922,7319,"Musical
Attractio ns","Singing
Hoosiers",MLS,55,"Cincin
nati",OH,"Sunday, March
07, 1999",St Barnabas,"1.25
hours",Concert,"$2,0
00.0
0",NI,TRUE,7 00 pm,"St.
Barnaba s
Epicopal Church"
1923,NI,"Alumni
Associati on",Singing Hoosiers,MLS,40,Indian apolis,IN,"Monday, March 08, 1999",Alumni Association,1 hour,Concert,NI,NI,FALSE,7 15 pm,Beef and Boards
1924,NI,NI,Singing Hoosiers,MLS,Full Group,Bloom ington,IN,"Saturday, March 27, 1999",NI,"2
hours",Spring Concert,NI,NI,FALSE,8 00 pm,"Musical Arts
Center"
1925,7566,Musical Attractio ns,Varsity Singers,MLS,NI,Bloom ington,IN,"Thursday, June 17, 1999",Board of Directors Indiana University Foundation,NI,Dinner,$65 0.00,NI,TRUE,8 15 pm,"Bloomin gton Convent ion
Center"
1918,NI,Alumni Associati on,Singing Hoosiers,MLS,Full Group,Bloom ington,IN,"Saturday, June 19, 1999",Alumni Association,"30
minut es",Cream & Crimson Alumni Barbecue,NI,NI,FALSE,Noon,Virgil T. DeVault Alumni Center
1964,7567,Musical Attractio ns,Singing Hoosiers,MLS,46,Indian apolis,IN,"Sunday, September 12,
1999",Indiana Historical Society,"30
minut es",The Dedication of the Stardust Terrace,NI,NI,TRUE,6 00 pm,Indiana Historic al Society
1963,NI,NI,Singing Hoosiers,MLS,Full Group,Bloom ington,IN,"Wednesday, September 22,
1999",NI,"30
minut es",AIC Banquet,NI,NI,FALSE,7 15 pm,Assembl y Hall
1959,7606,"Musical
Attractio ns","Singing
Hoosiers",MLS,"Full
Group","Indian
apolis",IN,"Friday, October
01, 1999","Indianapolis
Symphony Orchestra","2
hours","100th
Birthday Tribute to Hoagy Carmichael","$1,2
00.0
0","Reimburs
ement expenses up to
$11,000
by the IU Foundatio n",TRUE,11 00 am,"Hilbert
Circle Theater"
1960,NI,Musical Attractio ns,Singing Hoosiers,MLS,Full Group,Indian apolis,IN,"Friday, October 01, 1999",Indianapolis Symphony Orchestra,"2
hours","100th Birthday Tribute to
Hoagy Carmichael",NI,NI,FALSE,8 00 pm,Hilbert Circle Theater
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
1961,NI,"Musical
Attractio ns","Singing
Hoosiers",MLS,"Full
Group","Indian
apolis",IN,"Saturday,
October 02, 1999","Indianapolis
Symphony Orchestra","2
hours","100th
Birthday Tribute to
Hoagy Carmichael",NI,NI,FALSE,8 00 pm,"Hilbert
Circle Theater"
1962,NI,Musical Attractio ns,Singing Hoosiers,MLS,Full Group,Indian apolis,IN,"Sunday, October 03, 1999",Indianapolis Symphony Orchestra,"2
hours","100th Birthday Tribute to
Hoagy Carmichael",NI,NI,FALSE,7 30 pm,Hilbert Circle Theater
1958,NI,Alumni Associati on,Singing Hoosiers,MLS,Full Group,Bloom ington,IN,"Saturday, October 09, 1999",Alumni Association,"45
minut es","IU
Homecoming Luncheon",NI,NI,FALSE,10 45 am,Mellenc amp Paviliion
1957,7543,Musical Attractio ns,Singing Hoosiers,MLS,37,Plainfi eld,IN,"Saturday, October 16, 1999",Plainfield Plus,1 hour,Concert,"$2,5 00.0
0",NI,TRUE,7 30 pm,"Plainfiel d High School Auditori
um"
1956,NI,NI,Singing Hoosiers,MLS,60,Bloom ington,IN,"Sunday, October 17, 1999",IU Auditorium,"2
hours (10
minut es + SH)","IU
Auditorium Re-Opening Concert ""Back Home
Again""",NI,NI,FALSE,3 00 pm,"IU
Auditori um"
1955,7644,"Musical
Attractio ns","Singing
Hoosiers",MLS,24,"Indian
apolis",IN,"Wednesday,
October 20, 1999","NCAA
Foundation",NI,"NCAA
Foundation Board Performance","$85
0.00",NI,TRUE,8 00 pm,"Conseco
Field House"
1954,NI,NI,Singing Hoosiers,MLS,98,Bloom ington,IN,"Saturday, November 06,
1999",Bloomington Pops Orchestra,"2
hours","Hoagy Carmichael Centennial Celebration
Concert",NI,NI,FALSE,8 00 pm,"IU
Auditori um"
1953,7491,"Musical
Attractio ns","Singing
Hoosiers",MLS,"Appro
x. 48","Indian
apolis",IN,"Sunday,
November 07,
1999","Northminster
Presbyterian Church",NI,Concert,"$2,5
00.0
0",NI,TRUE,7 00 pm,"Northmi
nster Presbyte
rian Church"
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
1952,NI,NI,"Singing
Hoosiers",MLS,29,"Indian
apolis",IN,"Tuesday,
November 16,
1999","State Relations-
Indiana University","30
minut es","Hoagy
Carmichael Tribute",NI,NI,FALSE,12 15 pm,"State
Capital Building
Rotunda"
1965,NI,NI,"Singing
Hoosiers",MLS,"Full
Group","Bloom
ington",IN,"Wednesday,
December 08,
1999","IU School of
Music","2
hours","Chimes of
Christmas",NI,NI,FALSE,7 30 pm,"IU
Auditori um"
1948,7504,NI,Singing Hoosiers,MLS,Full Group,Cincin nati,OH,"Friday, December 10,
1999",Cincinnati Pops Orchestra,"2
hours","Cincinnati Pops Erich Kunzel s
Holiday Spectacular","$7,0 00.0
0","Plus Transport ation, Meals &
Lodging",FALSE,8 00 pm,Cincinna ti Music Hall
1949,NI,NI,Singing Hoosiers,MLS,Full Group,Cincin nati,OH,"Saturday, December 11,
1999",Cincinnati Pops Orchestra,"2
hours","Cincinnati Pops Erich Kunzel s
Holiday Spectacular",NI,"Plus Transport ation,
Meals & Lodging",FALSE,8 00 pm,Cincinna ti Music Hall
1950,NI,NI,"Singing
Hoosiers",MLS,"Full
Group","Cincin
nati",OH,"Sunday,
December 12,
1999","Cincinnati Pops
Orchestra","2
hours","Cincinnati
Pops Erich Kunzel s Holiday
Spectacular",NI,"Plus
Transport ation, Meals &
Lodging",FALSE,8 00 pm,"Cincinna
ti Music Hall"
1951,NI,Alumni Associati on,Singing Hoosiers,MLS,51,Green wood,IN,"Wednesday, March 08, 2000",Alumni Association,"1.5
hours",Concert,NI,NI,FALSE,7 30 pm,"Center Grove
High School"
1947,NI,NI,"Singing
Hoosiers",MLS,52,"Indian
apolis",IN,"Thursday, March
30, 2000","NCAA Hall of
Champions","1.5
hours","NCAA Hall
of Champions Grand Opening",NI,"will pay
bus expenses only",TRUE,9 30 am,"NCAA
Headqua rters"
1966,NI,NI,"Singing
Hoosiers",MLS,"Full
Group","Bloom
ington",IN,"Saturday, April
08, 2000",NI,"2
hours","Spring
Concert",NI,NI,FALSE,8 00 pm,"IU
Auditori um"
1984,NI,NI,Singing Hoosiers,MLS,Full Group,Bloom ington,IN,"Friday, September 01,
2000",NI,"10
minut es",Soccer Classic,NI,NI,FALSE,NI,"Armstro
ng Stadium"
1985,NI,NI,"Singing
Hoosiers",MLS,"Full
Group","Bloom
ington",IN,"Saturday,
September 02,
2000",NI,"10
minut es","Soccer
Classic",NI,NI,FALSE,NI,"Armstro
ng Stadium"
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
1967,NI,NI,"Singing
Hoosiers",MLS,46,"Bloom
ington",IN,"Friday,
September 15,
2000","Womens IU -
Colloquium","45
minut es","Colloquium
for Women of Indiana
University",NI,NI,FALSE,8 00 pm,"IMU-
Tudor Room"
1968,7786,"Musical
Attractio ns","Singing
Hoosiers",MLS,30,"Indian
apolis",IN,"Monday,
September 25,
2000","Indiana
Historical Society","40
minut es",Concert,NI,NI,FALSE,8 00 pm,"Indiana
Historic
al Society"
1969,7717,Musical Attractio ns,Singing Hoosiers,MLS,38,Indian apolis,IN,"Thursday, September 28,
2000",Indiana Electric Association,1 hour,IEA Annual Meeting,NI,NI,TRUE,7 30 pm,"Westin Hotel Ballroo
m"
1970,7673,"Musical
Attractio ns",Singing Hoosiers,MLS,100,Evans ville,IN,"Saturday, October 14, 2000","Evansville
Philharmonic Orchestra","2
hours","A Tribute to
Hoagy Carmichael","$1,5 00.0
0",Plus all expenses,TRUE,8 00 pm,"The
Victory Theater"
1971,NI,"Musical
Attractio ns",Singing Hoosiers,MLS,100,Evans ville,IN,"Sunday, October 15, 2000","Evansville
Philharmonic Orchestra","2
hours","A Tribute to
Hoagy Carmichael",NI,NI,FALSE,3 00 pm,"The
Victory Theater"
1972,7806,Musical Attractio ns,Singing Hoosiers,MLS,20,Indian apolis,IN,"Friday, November 03,
2000",IUPUI,"1.5
hours",Basketball Tip-Off Luncheon,$65 0.00,Lunch for up to 25 people,TRUE,12 00 pm,"Indianap olis
Athletic Club"
1974,7736,Musical Attractio ns,Singing Hoosiers,MLS,53,Indian apolis,IN,"Saturday, November 04,
2000",Scottish Rite Catherdral,"1.75
hours",Evening Concert,"$2,5 00.0
0",NI,TRUE,7 30 pm,"Scottish Rite
Catherdr al"
1983,NI,NI,Singing Hoosiers,MLS,Full Group,Bloom ington,IN,"Wednesday, December 06,
2000",IU School of Music,"2
hours",Chimes of Christmas,NI,NI,FALSE,7 30 pm,"IU
Auditori um"
1987,NI,NI,Singing Hoosiers,MLS,NI,Mario n,IN,"Saturday, January 20, 2001",NI,NI,Concert,NI,NI,FALSE,7 30 pm,"Marion
High School"
1975,7740,Musical Attractio ns,Singing Hoosiers,MLS,55,Lawre ncebur g,IN,"Sunday, February 04, 2001",Dearborn Highland Arts Council,"2
hours",Evening Concert,"$2,5 00.0
0",NI,TRUE,7 00 pm,"Lawrenc eburg High
School"
"Show
ID","Contra
ct Numb er","Contract
ed Through","Group
Name","Condu
ctor","Group
Size",City,"Stat
e",Date,Sponsor,"Progra
m Durati on",Event,"Spo
nsor
¶s Cos
t","Miscellan
eous Info","Invoice
d","Hour of
Performan ce","Place of
Perform ance"
,,,,,,,,,,,,,,,,
1976,7853,"Musical
Attractio ns","Varsity
Singers",MLS,14,"Bloom
ington",IN,"Thursday,
February 08,
2001","Counseling &
Psychological Services","30
minut es",Banquet,"$50
0.00",NI,TRUE,8 00 pm,"Bloomin
gton Convent ion
Center"
1977,7842,Musical Attractio ns,Singing Hoosiers,MLS,55,Colum bus,IN,"Friday, February 16, 2001","Columbus North High School
Choral Department","2
hours",Workshop & Concert,"$1,5 00.0
0",NI,TRUE,7 30 pm,"Columb us North
High School"
1979,NI,Alumni Associati on,Singing Hoosiers,MLS,45,Koko mo,IN,"Sunday, February 25, 2001",Alumni Association,"1.5
hours",Concert,NI,NI,FALSE,2 00 pm,"IU
Kokomo Havens Auditori um"
